"Site " "Name Match " "Cost Match " "Internet Speed " "City or Stat " "Population " Type
https://broadbandnow.com/San-Carlos-Apache-Telecommunications "San Carlos Apache Telecommunications" "['$125', '$74', '$104', '$59']" "['50 Mbps', '100 Mbps', '100 mbps', '25 Mbps', '10 Mbps', '3 Mbps']" "[{'City': 'San Carlos, AZ', 'Population': '4,179'}, {'City': 'Bylas, AZ', 'Population': '1,557'}, {'City': 'Peridot, AZ', 'Population': '897'}]" "Fiber Providers"
https://broadbandnow.com/Michiana-Supernet "Supernet Communications" "['$49', '$45', '$195', '$79', '$99']" "['8 Mbps', '12 Mbps', '4 Mbps', '100 mbps', '25 Mbps', '16 Mbps', '2 Mbps']" "[{'City': 'Benton Harbor, MI', 'Population': '1,319'}, {'City': 'Eau Claire, MI', 'Population': '1,063'}, {'City': 'Watervliet, MI', 'Population': '378'}, {'City': 'Coloma, MI', 'Population': '150'}, {'City': 'Dowagiac, MI', 'Population': '106'}]" "Fiber Providers"
https://broadbandnow.com/City-Light-Gas-Water-Office "City Light Gas & Water Office" "['$49', '$29', '$39', '$64', '$84']" "['50 Mbps', '100 Mbps', '1 gbps', '12 Mbps', '1 Gbps', '200 Mbps']" "[{'City': 'Kennett, MO', 'Population': '10,600'}]" "Fiber Providers"
https://broadbandnow.com/South-Central-Indiana-Rural-Electric-Membership "South Central Indiana Rural Electric Membership" "['$55', '$65', '$75', '$85']" "['50 Mbps', '100 Mbps', '1 gbps', '500 Mbps', '1 Gbps']" "[{'City': 'Martinsville, IN', 'Population': '13,166'}, {'City': 'Mooresville, IN', 'Population': '5,137'}, {'City': 'Bloomington, IN', 'Population': '4,836'}, {'City': 'Nashville, IN', 'Population': '4,726'}, {'City': 'Nineveh, IN', 'Population': '3,728'}, {'City': 'Morgantown, IN', 'Population': '3,681'}, {'City': 'Spencer, IN', 'Population': '3,028'}]" "Fiber Providers"
https://broadbandnow.com/bardstown-connect "Bardstown Connect" "['$56', '$51', '$66', '$31', '$46', '$76', '$36']" "['1 Mbps', '50 Mbps', '100 Mbps', '2 gbps', '20 Mbps', '500 Mbps', '5 Mbps', '1 Gbps', '3 Mbps', '200 Mbps', '10 Mbps']" "[{'City': 'Bardstown, KY', 'Population': '18,667'}]" "Fiber Providers"
https://broadbandnow.com/Greenlight Greenlight "['$99', '$59', '$39']" "['50 Mbps', '1 gbps', '34 Mbps', '271 mbps', '300 Mbps', '1 Gbps', '000 mbps']" "[{'City': 'Wilson, NC', 'Population': '53,379'}, {'City': 'Elm City, NC', 'Population': '2,975'}, {'City': 'Lucama, NC', 'Population': '1,882'}, {'City': 'Sims, NC', 'Population': '1,484'}, {'City': 'Kenly, NC', 'Population': '1,441'}, {'City': 'Stantonsburg, NC', 'Population': '432'}, {'City': 'Fremont, NC', 'Population': '293'}]" "Fiber Providers"
https://broadbandnow.com/Tonica-Telephone-Company "Tonica Telephone Company" "['$69', '$49', '$129', '$89']" "['50 Mbps', '100 Mbps', '100 mbps', '25 Mbps', '10 Mbps']" "[{'City': 'Tonica, IL', 'Population': '987'}]" "Fiber Providers"
https://broadbandnow.com/LTD-Broadband "LTD Broadband" "['$10', '$110', '$438', '$85', '$75', '$840', '$1320', '$80', '$90', '$960', '$345', '$83', '$70', '$255', '$115', '$120', '$225', '$100', '$99', '$678', '$498', '$113', '$73']" "['100 Mbps', '1 gbps', '300 Mbps', '1000 Mbps', '500 Mbps', '25 Mbps', '10 Mbps', '1 Gbps', '35 Mbps']" "[{'City': 'St. Paul, MN', 'Population': '60,146'}, {'City': 'Rochester, MN', 'Population': '60,115'}, {'City': 'Lincoln, NE', 'Population': '25,801'}, {'City': 'Lakeville, MN', 'Population': '24,615'}, {'City': 'Mankato, MN', 'Population': '19,300'}, {'City': 'Chaska, MN', 'Population': '17,207'}, {'City': 'Prior Lake, MN', 'Population': '15,720'}]" "Fiber Providers"
https://broadbandnow.com/Buckeye-CableSystem "Buckeye Broadband" "['$119', '$300', '$89', '$50', '$15', '$169', '$139', '$109', '$100', '$69', '$499', '$159']" "['100 Mbps', '5 Mbps', '354 mbps', '198 mbps', '201 mbps', '10 Gbps', '1 Gbps', '10 Mbps', '000 mbps', '5Mbps', '10Mbps', '400 Mbps', '163 mbps', '200Mbps', '205 mbps', '209 mbps', '3Mbps', '10 gbps', '153 mbps', '4 Gbps', '1Gbps', '203 mbps', '200 Mbps', '600 Mbps', '26 Mbps', '65 Mbps', '199 mbps', '8 mbps']" "[{'City': 'Toledo, OH', 'Population': '294,957'}, {'City': 'Sandusky, OH', 'Population': '39,622'}, {'City': 'Perrysburg, OH', 'Population': '39,124'}, {'City': 'Sylvania, OH', 'Population': '33,913'}, {'City': 'Maumee, OH', 'Population': '28,773'}, {'City': 'Temperance, MI', 'Population': '21,104'}, {'City': 'Oregon, OH', 'Population': '19,867'}]" "Fiber Providers"
https://broadbandnow.com/BeamSpeed BeamSpeed None "['94 mbps', '316 mbps', '98 mbps', '486 mbps', '49 mbps', '30 mbps', '356 mbps', '108 mbps', '345 mbps', '22 Mbps']" "[{'City': 'El Paso, TX', 'Population': '246,387'}, {'City': 'Albuquerque, NM', 'Population': '219,262'}, {'City': 'Midland, TX', 'Population': '157,522'}, {'City': 'Yuma, AZ', 'Population': '140,516'}, {'City': 'Columbus, GA', 'Population': '113,872'}, {'City': 'Las Cruces, NM', 'Population': '109,132'}, {'City': 'Charlottesville, VA', 'Population': '103,332'}]" "Fiber Providers"
https://broadbandnow.com/Next-Powered-by-NAEC "Next Powered by NAEC" "['$64', '$49', '$79']" "['300 Mbps', '100 Mbps', '1 Gbps', '1 gbps']" "[{'City': 'Mountain Home, AR', 'Population': '20,818'}, {'City': 'Salem, AR', 'Population': '3,903'}, {'City': 'Horseshoe Bend, AR', 'Population': '2,486'}, {'City': 'Ash Flat, AR', 'Population': '2,368'}, {'City': 'Calico Rock, AR', 'Population': '2,130'}, {'City': 'Lakeview, AR', 'Population': '1,931'}, {'City': 'Hardy, AR', 'Population': '1,758'}]" "Fiber Providers"
https://broadbandnow.com/Atlas-Broadband "Atlas Broadband" None "['50 mbps']" "[{'City': 'Claremore, OK', 'Population': '48,765'}, {'City': 'Owasso, OK', 'Population': '48,403'}, {'City': 'Collinsville, OK', 'Population': '21,290'}, {'City': 'Skiatook, OK', 'Population': '14,707'}, {'City': 'Pryor, OK', 'Population': '14,663'}, {'City': 'Catoosa, OK', 'Population': '7,974'}, {'City': 'Sperry, OK', 'Population': '5,310'}]" "Fiber Providers"
https://broadbandnow.com/Castle-Cable-TV "Castle Cable TV" "['$108', '$42', '$29', '$52', '$59', '$84']" "['50 Mbps', '100 Mbps', '4 Mbps', '300 Mbps', '5 Mbps', '25 Mbps', '300 mbps']" "[{'City': 'Hammond, NY', 'Population': '1,735'}, {'City': 'Redwood, NY', 'Population': '1,597'}, {'City': 'Alexandria Bay, NY', 'Population': '1,432'}, {'City': 'Brier Hill, NY', 'Population': '348'}, {'City': 'Gouverneur, NY', 'Population': '292'}, {'City': 'Theresa, NY', 'Population': '283'}, {'City': 'Heuvelton, NY', 'Population': '247'}]" "Fiber Providers"
https://broadbandnow.com/Advantage-Wireless "Advantage Telecom" None "['5 mbps']" ['None'] "Fiber Providers"
https://broadbandnow.com/ACTS A.C.T.S. "['$80', '$50', '$125', '$20', '$100']" "['50 Mbps', '100 Mbps', '1 gbps', '1000 Mbps', '500 Mbps', '1 Gbps', '10 Mbps', '200 Mbps', '250 Mbps']" "[{'City': 'Decatur, IL', 'Population': '52,957'}, {'City': 'Taylorville, IL', 'Population': '12,541'}, {'City': 'Lincoln, IL', 'Population': '7,169'}, {'City': 'Sullivan, IL', 'Population': '6,968'}, {'City': 'Mt Zion, IL', 'Population': '5,777'}, {'City': 'Pana, IL', 'Population': '5,737'}, {'City': 'Shelbyville, IL', 'Population': '4,558'}]" "Fiber Providers"
https://broadbandnow.com/County-of-Nelson "County of Nelson" None "['1 gbps']" ['None'] "Fiber Providers"
https://broadbandnow.com/optic-loop "Optic Loop" "['$74', '$40', '$60']" "['1 gbps', '300 Mbps', '500 Mbps', '25 Mbps', '1 Gbps', '10 Mbps']" "[{'City': 'Ogden, UT', 'Population': '201,781'}, {'City': 'Roy, UT', 'Population': '27,482'}, {'City': 'Hooper, UT', 'Population': '9,082'}]" "Fiber Providers"
https://broadbandnow.com/Cruzio-Internet "Cruzio Internet" "['$74', '$149']" "['100 Mbps', '1 gbps', '170 mbps', '1000 Mbps', '1 Gbps', '1 mbps', '000 mbps', '42 mbps', '101 mbps', '29 Mbps']" "[{'City': 'Santa Cruz, CA', 'Population': '43,107'}, {'City': 'Watsonville, CA', 'Population': '28,759'}, {'City': 'Freedom, CA', 'Population': '3,825'}, {'City': 'Scotts Valley, CA', 'Population': '3,272'}, {'City': 'Soquel, CA', 'Population': '230'}, {'City': 'Capitola, CA', 'Population': '200'}, {'City': 'Aromas, CA', 'Population': '121'}]" "Fiber Providers"
https://broadbandnow.com/LISCO LISCO "['$102', '$83']" "['100 Mbps', '92 mbps', '115 mbps', '1 gbps', '45 Mbps', '35 mbps', '60 Kbps', '1 Gbps', '000 mbps', '72 mbps', '46 mbps', '26 mbps']" "[{'City': 'Fairfield, IA', 'Population': '8,811'}, {'City': 'Ottumwa, IA', 'Population': '3,577'}, {'City': 'Mount Pleasant, IA', 'Population': '2,421'}, {'City': 'Burlington, IA', 'Population': '1,798'}, {'City': 'Knoxville, IA', 'Population': '1,081'}, {'City': 'Fort Madison, IA', 'Population': '717'}, {'City': 'Libertyville, IA', 'Population': '398'}]" "Fiber Providers"
https://broadbandnow.com/Eastern-Shore-of-Virginia-Broadband-Authority "Eastern Shore of Virginia Broadband Authority" "['$39', '$1', '$85', '$150', '$149', '$59']" "['50 Mbps', '100 Mbps', '7 Mbps', '16 mbps', '302 mbps', '100 mbps', '25 Mbps', '200 Mbps', '000 mbps', '27 mbps', '136 mbps', '91 mbps', '10 gbps', '86 mbps']" "[{'City': 'Virginia Beach, VA', 'Population': '9,476'}, {'City': 'Cape Charles, VA', 'Population': '4,841'}, {'City': 'Parksley, VA', 'Population': '3,883'}, {'City': 'Chincoteague Island, VA', 'Population': '3,196'}, {'City': 'Onancock, VA', 'Population': '3,099'}, {'City': 'Exmore, VA', 'Population': '3,008'}, {'City': 'Melfa, VA', 'Population': '2,133'}]" "Fiber Providers"
https://broadbandnow.com/underline-el-paso "Underline El Paso" None "['1 gbps']" ['None'] "Fiber Providers"
https://broadbandnow.com/Forsyth-CableNet "Forsyth CableNet" None "['100 mbps']" "[{'City': 'Forsyth, GA', 'Population': '8,504'}, {'City': 'Macon, GA', 'Population': '1,498'}, {'City': 'Butler, GA', 'Population': '192'}]" "Fiber Providers"
https://broadbandnow.com/Rivah-Net Rivah.Net "['$49', '$54', '$59', '$79', '$99']" "['50 Mbps', '100 Mbps', '100 mbps', '25 Mbps', '10 Mbps', '15 Mbps']" "[{'City': 'Ellsworth, ME', 'Population': '8,815'}, {'City': 'Franklin, ME', 'Population': '302'}, {'City': 'Hancock, ME', 'Population': '169'}, {'City': 'Aurora, ME', 'Population': '152'}]" "Fiber Providers"
https://broadbandnow.com/High-Desert-Air "High Desert Air" None "['100 mbps']" "[{'City': 'Burns, OR', 'Population': '3,294'}, {'City': 'Hines, OR', 'Population': '1,864'}, {'City': 'Princeton, OR', 'Population': '116'}, {'City': 'Crane, OR', 'Population': '109'}]" "Fiber Providers"
https://broadbandnow.com/Talkie-Communications "Talkie Communications" "['$89', '$149', '$79', '$99', '$499']" "['400 Mbps', '10 Gbps', '3 Gbps', '940 Mbps', '880 Mbps', '10 gbps']" "[{'City': 'Chestertown, MD', 'Population': '8,609'}, {'City': 'Centreville, MD', 'Population': '3,773'}, {'City': 'Worton, MD', 'Population': '972'}, {'City': 'Crumpton, MD', 'Population': '476'}, {'City': 'Church Hill, MD', 'Population': '120'}]" "Fiber Providers"
https://broadbandnow.com/Delhi-Telephone "Delhi Telephone" "['$69', '$104', '$199', '$94']" "['100 Mbps', '150 Mbps', '1 gbps', '75 Mbps', '250 Mbps']" "[{'City': 'Delhi, NY', 'Population': '5,578'}, {'City': 'Walton, NY', 'Population': '2,828'}, {'City': 'Oneonta, NY', 'Population': '1,592'}, {'City': 'Sidney Center, NY', 'Population': '1,466'}, {'City': 'Franklin, NY', 'Population': '1,338'}, {'City': 'East Meredith, NY', 'Population': '988'}, {'City': 'Bloomville, NY', 'Population': '907'}]" "Fiber Providers"
https://broadbandnow.com/netBlazr netBlazr ['$39'] "['300 Mbps', '500 mbps']" "[{'City': 'Boston, MA', 'Population': '8,416'}, {'City': 'Cambridge, MA', 'Population': '4,328'}, {'City': 'East Boston, MA', 'Population': '1,574'}, {'City': 'Somerville, MA', 'Population': '1,056'}, {'City': 'Charlestown, MA', 'Population': '655'}, {'City': 'Medford, MA', 'Population': '596'}, {'City': 'Marlborough, MA', 'Population': '440'}]" "Fiber Providers"
